Energy
(-0.8849285920484299+0j)
(-0.883472847060242+0j)
(-0.8840420325663867+0j)
(-0.8788875242796499+0j)
(-0.8810593084810939+0j)
(-0.888660699704209+0j)
(-0.8970244504979006+0j)
(-0.8987602690838017+0j)
(-0.8969289882926166+0j)
(-0.8911096631726881+0j)
(-0.8920875590185107+0j)
(-0.8926582313181064+0j)
(-0.8943847760408283+0j)
(-0.8947786785148297+0j)
(-0.8956844449653394+0j)
(-0.8935018298514507+0j)
(-0.895872467774602+0j)
(-0.8991486573298484+0j)
(-0.8879936212465741+0j)
(-0.8988404284986512+0j)
(-0.8970644906381309+0j)
(-0.8961446305836337+0j)
(-0.8981895545788614+0j)
(-0.8991072520769416+0j)
(-0.8955748497873607+0j)
(-0.8977975866006083+0j)
(-0.8964071889960027+0j)
(-0.8884260960150674+0j)
(-0.9024448669666312+0j)
(-0.8940964467142177+0j)
(-0.8916779092804705+0j)
(-0.9026834739747112+0j)
(-0.8895194957234258+0j)
(-0.8984426515498378+0j)
(-0.8961875135935093+0j)
(-0.8972242783608531+0j)
(-0.8960689309510458+0j)
(-0.8923370442028188+0j)
(-0.900513095024849+0j)
(-0.8982644043348978+0j)
(-0.8966963322159337+0j)
(-0.8913426965462017+0j)
(-0.900123920309065+0j)
(-0.9002355578177363+0j)
(-0.8951243750303153+0j)
(-0.896968886656653+0j)
(-0.8917106301445837+0j)
(-0.8936785999671445+0j)
(-0.8955145804351541+0j)
