Energy
0.2417493760585785
0.24994142353534698
0.23090076446533203
0.22941948473453522
0.21474561095237732
0.20926319062709808
0.19218766689300537
0.1789444386959076
0.1639714539051056
0.13880965113639832
0.11149996519088745
0.09940144419670105
0.0727439597249031
0.04792197793722153
0.033292654901742935
0.015221130102872849
-0.0022159707732498646
-0.0332404300570488
-0.044125474989414215
-0.07891852408647537
-0.09895409643650055
-0.11982995271682739
-0.12306928634643555
-0.1382027268409729
-0.14103588461875916
-0.16814550757408142
-0.1673346906900406
-0.19318561255931854
-0.2106080949306488
-0.23506972193717957
-0.2566709816455841
-0.2742901146411896
-0.29122549295425415
-0.3061768412590027
-0.31310543417930603
-0.33830830454826355
-0.3537175953388214
-0.3731929659843445
-0.39909133315086365
-0.4131928086280823
-0.42254069447517395
-0.44164007902145386
-0.4585686922073364
-0.4690206050872803
-0.47734367847442627
-0.4884417951107025
-0.4974915385246277
-0.517175555229187
-0.5262079238891602
-0.542435348033905
-0.5476049780845642
-0.5518589615821838
-0.566081166267395
-0.5764338374137878
-0.5893253087997437
-0.5960621237754822
-0.6016749739646912
-0.6115278601646423
-0.621207594871521
-0.6248141527175903
-0.638511061668396
-0.6497839093208313
-0.6556462645530701
-0.657882034778595
-0.6750972867012024
-0.6886563301086426
-0.6900795102119446
-0.6920965313911438
-0.6993653774261475
-0.7050783634185791
-0.7095435261726379
-0.7133495211601257
-0.7134741544723511
-0.7190026640892029
-0.7128503322601318
-0.7338083386421204
-0.7230193018913269
-0.7189319729804993
-0.7247262001037598
-0.7197756171226501
-0.7162455916404724
-0.7303591966629028
-0.7112743854522705
-0.7246442437171936
-0.7153529524803162
-0.706660270690918
-0.7154093980789185
-0.7125284075737
-0.720720648765564
-0.7161489129066467
-0.7202169895172119
-0.7247136831283569
-0.7376214861869812
-0.7427574396133423
-0.7418866157531738
-0.7509439587593079
-0.7475220561027527
-0.749984085559845
-0.7495879530906677
-0.7387933731079102
-0.7337532043457031
-0.7319796085357666
-0.7212659120559692
-0.7040727138519287
-0.6951749324798584
-0.6905031204223633
-0.6756724119186401
-0.6785438656806946
-0.6813034415245056
-0.658954381942749
-0.6695185303688049
-0.6545292139053345
-0.6589972972869873
-0.6489858031272888
-0.648771345615387
-0.6308087110519409
-0.6502655744552612
-0.6491828560829163
-0.6515492796897888
-0.6499865651130676
-0.6460136771202087
-0.6533855199813843
-0.664008378982544
-0.6715163588523865
-0.6581969857215881
-0.6685882806777954
-0.6565327644348145
-0.6757431030273438
-0.6965486407279968
-0.6948161721229553
-0.7143508195877075
-0.7359604239463806
-0.7395436763763428
-0.754835844039917
-0.7589132189750671
-0.7732791900634766
-0.7860319018363953
-0.7945078611373901
-0.8018209934234619
-0.8149474263191223
-0.8170950412750244
-0.8197084069252014
-0.8226894736289978
-0.8220930099487305
-0.8264191746711731
-0.8314571380615234
-0.8253482580184937
-0.8394608497619629
-0.8296069502830505
-0.8313631415367126
-0.8370499610900879
-0.8327493667602539
-0.8126721978187561
-0.8029388785362244
-0.8000410199165344
-0.7989196181297302
-0.8048162460327148
-0.810467004776001
-0.8010791540145874
-0.7919288873672485
-0.7857547998428345
-0.7889859676361084
-0.7654971480369568
-0.7674868702888489
-0.7511407732963562
-0.7561643719673157
-0.7495332360267639
-0.7386875748634338
-0.7286206483840942
-0.7200518846511841
-0.7118406295776367
-0.6861856579780579
-0.6853328943252563
-0.6796168088912964
-0.6818663477897644
-0.6887180209159851
-0.6757856011390686
-0.6775606274604797
-0.670612633228302
-0.6509901881217957
-0.6479641199111938
-0.6428444385528564
-0.6381334662437439
-0.6509683132171631
-0.6562635898590088
-0.653518557548523
-0.658180296421051
-0.6637557744979858
-0.6701872944831848
-0.6711299419403076
-0.6762280464172363
-0.6834208965301514
-0.6835737824440002
-0.6801232695579529
-0.6769914031028748
-0.6763364672660828
-0.680227518081665
-0.6716164946556091
-0.6694841980934143
-0.6758255958557129
-0.6661907434463501
