Energy
(-1.045667141046307+0j)
(-1.0458670873496345+0j)
(-1.042216706692272+0j)
(-1.0409848015411458+0j)
(-1.0426035334901718+0j)
(-1.0421308499233455+0j)
(-1.053824189553444+0j)
(-1.06327781768507+0j)
(-1.0658709723912558+0j)
(-1.0636297883780215+0j)
(-1.0638684201837414+0j)
(-1.0628846044414948+0j)
(-1.0600906757534005+0j)
(-1.0633633147064177+0j)
(-1.062894431869179+0j)
(-1.0657298249377538+0j)
(-1.0622524472725825+0j)
(-1.0629725017444405+0j)
(-1.0639406225724335+0j)
(-1.0635462338904151+0j)
(-1.0643231105027362+0j)
(-1.0642646487502532+0j)
(-1.0624963562332452+0j)
(-1.0624195776372973+0j)
(-1.064771597455763+0j)
(-1.0674292610690364+0j)
(-1.0656509649343284+0j)
(-1.0616598691269388+0j)
(-1.064649534637951+0j)
(-1.0632812161001+0j)
(-1.0642898693572644+0j)
(-1.0606010258672436+0j)
(-1.0591922328827326+0j)
(-1.0651205870556169+0j)
(-1.06215892788081+0j)
(-1.0684623634843544+0j)
(-1.0646514053438583+0j)
(-1.065748006254484+0j)
(-1.066399208483512+0j)
(-1.0611488888862846+0j)
(-1.0653987873187432+0j)
(-1.0617662543664428+0j)
(-1.0647371657504494+0j)
(-1.0616865908766477+0j)
(-1.0672959272588323+0j)
(-1.0639368774755231+0j)
(-1.0610106576871743+0j)
(-1.0679010767282928+0j)
(-1.065899653311109+0j)
