Energy
(-0.6880483347275648+0j)
(-0.72556830054091+0j)
(-0.7122673867770414+0j)
(-0.7122940023099177+0j)
(-0.7171585158957514+0j)
(-0.7188616439233652+0j)
(-0.7660706886116029+0j)
(-0.7685892345921264+0j)
(-0.7758074794682922+0j)
(-0.8726142078341352+0j)
(-0.8583747800401109+0j)
(-0.8643964954191263+0j)
(-0.85749473506195+0j)
(-0.9393301191271493+0j)
(-0.9935718740918176+0j)
(-0.9905363561340264+0j)
(-1.0066417392914373+0j)
(-1.0096972847222416+0j)
(-1.0060585529233832+0j)
(-1.0027972193758674+0j)
(-1.0119751337759455+0j)
(-1.0059613573705728+0j)
(-1.0181301692360831+0j)
(-1.0221614882694996+0j)
(-1.018672904707326+0j)
(-1.0143486941785271+0j)
(-1.0195081013192415+0j)
(-1.0220486978828265+0j)
(-1.0183804805230208+0j)
(-1.0154316853863323+0j)
(-1.0244961305913498+0j)
(-1.0185114643288948+0j)
(-1.0224612845709347+0j)
(-1.020327472214255+0j)
(-1.0189384007503044+0j)
(-1.0217231756116814+0j)
(-1.023311523045979+0j)
(-1.0191518230268954+0j)
(-1.0163088271344478+0j)
(-1.015839676733778+0j)
(-1.017278762742322+0j)
(-1.0203727460153558+0j)
(-1.021562746832036+0j)
(-1.0182840542553862+0j)
(-1.0177555712642066+0j)
(-1.0201254974696958+0j)
(-1.0191754901684227+0j)
(-1.0195130876054201+0j)
(-1.0185212899754221+0j)
