Energy
(-0.24021858385373565+0j)
(-0.3834948355361975+0j)
(-0.41967379968229857+0j)
(-0.44097172565813225+0j)
(-0.43530669510739206+0j)
(-0.45569862197466543+0j)
(-0.45965236775966983+0j)
(-0.5687276059752475+0j)
(-0.5601670962868452+0j)
(-0.5588683416326552+0j)
(-0.7826513826423973+0j)
