Energy
(-0.6944633366905323+0j)
(-0.699343803441626+0j)
(-0.7030666524411491+0j)
(-0.7001365558050605+0j)
(-0.7026793024067266+0j)
(-0.7011388558884787+0j)
(-0.6902545528194262+0j)
(-0.8232776574135523+0j)
(-0.8133912312398993+0j)
(-0.9323674464817392+0j)
(-0.9319365057056419+0j)
(-0.9317228780601653+0j)
(-0.9333045265051799+0j)
(-0.9344956077630562+0j)
(-0.9857364533720407+0j)
(-0.9910274406494902+0j)
(-1.009956359950197+0j)
(-1.0706383096678853+0j)
(-1.0915383555782483+0j)
(-1.091178860945763+0j)
(-1.088876621404625+0j)
(-1.0912973242837118+0j)
(-1.094454270447299+0j)
(-1.1068909268659022+0j)
(-1.1045929488910111+0j)
(-1.1121142728308473+0j)
(-1.1109903161398988+0j)
(-1.1115353515619664+0j)
(-1.114835016603174+0j)
(-1.1141769606989365+0j)
(-1.1148428461040578+0j)
(-1.116086057618234+0j)
(-1.1134635179039531+0j)
(-1.1157340802960434+0j)
(-1.1155052198479638+0j)
(-1.1163036438524139+0j)
(-1.1161110818280175+0j)
(-1.1168586191482077+0j)
(-1.1156892416621016+0j)
(-1.114792773360248+0j)
(-1.1165417992641862+0j)
(-1.1168707421694912+0j)
(-1.1172768894103542+0j)
(-1.117252843359941+0j)
(-1.1152889531796863+0j)
(-1.1178357170088125+0j)
(-1.1152423911728+0j)
(-1.1170251438910237+0j)
(-1.1154727216200673+0j)
