Energy
(-0.23942300292471352+0j)
(-0.37490665578539994+0j)
(-0.4234857240592343+0j)
(-0.4409415789233713+0j)
(-0.4347642912095393+0j)
(-0.4606727729810528+0j)
(-0.458745780037347+0j)
(-0.5570485630683966+0j)
(-0.5606688223989017+0j)
(-0.5597480049695447+0j)
(-0.6325660549450071+0j)
