Energy
-0.18599864840507507
-0.21430125832557678
-0.2125062644481659
-0.22740347683429718
-0.2367081344127655
-0.24680978059768677
-0.2620565593242645
-0.2833777368068695
-0.3020489513874054
-0.3207995593547821
-0.34158390760421753
-0.3720046579837799
-0.37422335147857666
-0.3919287323951721
-0.40624740719795227
-0.42438092827796936
-0.44890591502189636
-0.4531591534614563
-0.46649855375289917
-0.4849165976047516
-0.4986332058906555
-0.5094344615936279
-0.5294747352600098
-0.5474483370780945
-0.5653613209724426
-0.5823593139648438
-0.5975069999694824
-0.6242715716362
-0.6446548104286194
-0.6529159545898438
-0.6699398159980774
-0.6902745366096497
-0.7070826292037964
-0.7171351909637451
-0.7363573312759399
-0.7465955018997192
-0.7563915848731995
-0.7673860192298889
-0.7765646576881409
-0.7782390713691711
-0.7803385853767395
-0.7773868441581726
-0.7896280884742737
-0.792959451675415
-0.7932316660881042
-0.7907724380493164
-0.793617844581604
-0.7896613478660583
-0.8006176352500916
-0.789899468421936
-0.7966252565383911
-0.7982495427131653
-0.7955565452575684
-0.7925756573677063
-0.7890165448188782
-0.7914516925811768
-0.7922030687332153
-0.7903249859809875
-0.7823160886764526
-0.7875666618347168
-0.7872191667556763
-0.7908471822738647
-0.7946823239326477
-0.7850712537765503
-0.798721194267273
-0.7926425933837891
-0.7844017148017883
-0.7928429245948792
-0.7891943454742432
-0.795197606086731
-0.7907589673995972
-0.7874943017959595
-0.7884871363639832
-0.7846774458885193
-0.7871372699737549
-0.7869321703910828
-0.7804449796676636
-0.7957720160484314
-0.7939041256904602
-0.7878096699714661
-0.7964257597923279
-0.7928617596626282
-0.7916224002838135
-0.792140007019043
-0.7933360934257507
-0.789135754108429
-0.7953416705131531
-0.803335964679718
-0.8005655407905579
-0.8017131686210632
-0.8118241429328918
-0.8129004836082458
-0.8211243152618408
-0.8271611332893372
-0.8364822268486023
-0.8354131579399109
-0.848916232585907
-0.8501489162445068
-0.8534457683563232
-0.8552802801132202
-0.8638806343078613
-0.8681136965751648
-0.8654799461364746
-0.8644774556159973
-0.8723431825637817
-0.8816720247268677
-0.8820840120315552
-0.8905735015869141
-0.8951441645622253
-0.9012864828109741
-0.9100123047828674
-0.9216251969337463
-0.9322764277458191
-0.9412426948547363
-0.943795919418335
-0.9566512703895569
-0.9518151879310608
-0.9599764943122864
-0.9671218991279602
-0.9691272377967834
-0.9715011119842529
-0.9760011434555054
-0.9823986887931824
-0.9818503260612488
-0.9848928451538086
-0.9909621477127075
-0.9905120730400085
-0.995401918888092
-0.9901162385940552
-0.986236572265625
-0.9873757362365723
-0.9917576313018799
-0.9894300103187561
-0.9933451414108276
-0.9912793040275574
-0.9986180067062378
-0.9990286231040955
-0.995045006275177
-0.9975510239601135
-1.0043530464172363
-1.0072053670883179
-1.0071107149124146
-1.009460687637329
-1.0137946605682373
-1.0167927742004395
-1.0132923126220703
-1.0119361877441406
-1.014574408531189
-1.01650869846344
-1.0116827487945557
-1.0083993673324585
-1.0031260251998901
-1.0007102489471436
-0.9974523782730103
-0.9924595355987549
-0.989491879940033
-0.9849718809127808
-0.9847361445426941
-0.9853551983833313
-0.985559344291687
-0.9862716794013977
-0.9917797446250916
-0.9907234907150269
-0.9925251007080078
-0.9929577708244324
-1.00445556640625
-1.0076559782028198
-1.0102806091308594
-1.0175124406814575
-1.0220844745635986
-1.025198221206665
-1.0285334587097168
-1.031022548675537
-1.0361711978912354
-1.0337656736373901
-1.0404335260391235
-1.0431267023086548
-1.049289345741272
-1.0526028871536255
-1.053246021270752
-1.0559295415878296
-1.0587494373321533
-1.064625859260559
-1.0678355693817139
-1.0729713439941406
-1.0739951133728027
-1.0791760683059692
-1.082406759262085
-1.084159016609192
-1.0894662141799927
-1.0910170078277588
-1.0917775630950928
-1.0922964811325073
-1.0933247804641724
-1.0944033861160278
-1.0945324897766113
-1.0974299907684326
-1.0986106395721436
-1.0985244512557983
-1.098477840423584
-1.099265217781067
