Energy
(-0.38171951120100245+0j)
(-0.37938322144491265+0j)
(-0.3806889977353465+0j)
(-0.5937707869684499+0j)
(-0.5930570170148953+0j)
(-0.5927341773121194+0j)
(-0.7086351068048189+0j)
(-0.7208405059072711+0j)
(-0.7279506486537338+0j)
(-0.7345936642410755+0j)
(-0.7251858900786669+0j)
(-0.7525723737288958+0j)
(-0.7731060845676115+0j)
(-0.763745644236246+0j)
(-0.7753684750815052+0j)
(-0.7968378599844466+0j)
(-0.8042340026783957+0j)
(-0.8645376102970088+0j)
(-0.8727149923296944+0j)
(-0.9342795981744791+0j)
(-1.0600860363513218+0j)
(-1.0576602991793524+0j)
(-1.060196854002583+0j)
(-1.0624928031646304+0j)
(-1.067814216808212+0j)
(-1.1077736863105567+0j)
(-1.104152216313803+0j)
(-1.105804299861683+0j)
(-1.1047520142227556+0j)
(-1.1052358057653309+0j)
(-1.1032496007669186+0j)
(-1.1133261691664946+0j)
(-1.1147364194405294+0j)
(-1.114503103823992+0j)
(-1.1155620609987362+0j)
(-1.1156309190222489+0j)
(-1.116235808864107+0j)
(-1.1181121372229557+0j)
(-1.1166959649221972+0j)
(-1.1170480228591317+0j)
(-1.1157376747896701+0j)
(-1.116777813083574+0j)
(-1.1171333654317426+0j)
(-1.1153421057756145+0j)
(-1.1160236355730822+0j)
(-1.1151715872991654+0j)
(-1.1148332375444416+0j)
(-1.1150198430993452+0j)
(-1.1160617111493047+0j)
