Energy
(-0.6501822586224555+0j)
(-0.834865224131583+0j)
(-0.8529344793067978+0j)
(-0.8515265760760179+0j)
(-0.8550885020548469+0j)
(-0.9180111787919663+0j)
(-0.9241949410964191+0j)
(-0.9896778756015333+0j)
(-0.992619440914004+0j)
(-0.9900523600212251+0j)
(-0.9899598126293453+0j)
(-1.046040054031165+0j)
(-1.059789546143883+0j)
(-1.0902796222143623+0j)
(-1.0899455916472225+0j)
(-1.0921113152080508+0j)
(-1.0929960853603908+0j)
(-1.0999221658470097+0j)
(-1.1001486522401678+0j)
(-1.0981997185272414+0j)
(-1.0998865651862904+0j)
(-1.0987328229363618+0j)
(-1.1004183003444103+0j)
(-1.100685572587073+0j)
(-1.1016951400035209+0j)
(-1.1010811438717667+0j)
(-1.100283941859358+0j)
(-1.1008708149639856+0j)
(-1.1009612600658893+0j)
(-1.1014505354765285+0j)
(-1.1001348957235066+0j)
(-1.1005742223061323+0j)
(-1.1008847206564305+0j)
(-1.1003825481568321+0j)
(-1.1011470331319093+0j)
(-1.100106933666641+0j)
(-1.100976542758858+0j)
(-1.1005988254773407+0j)
(-1.101225266415347+0j)
(-1.1007086713194596+0j)
(-1.1016762546320578+0j)
(-1.1024402958394601+0j)
(-1.1004441804802336+0j)
(-1.1000381964670385+0j)
(-1.1000526959320172+0j)
(-1.1009653886368347+0j)
(-1.1005435618871982+0j)
(-1.0998745025301364+0j)
(-1.1015249834207552+0j)
(-1.1011557558929526+0j)
(-1.1016977730789024+0j)
(-1.1012494858611441+0j)
(-1.101344522516261+0j)
(-1.1002680084823497+0j)
(-1.100643799438973+0j)
(-1.0999296958687679+0j)
(-1.101740731367899+0j)
(-1.1007290153818199+0j)
(-1.1017703582373932+0j)
(-1.100934985108562+0j)
(-1.1013806234668346+0j)
(-1.1010653973162197+0j)
(-1.1013059946210833+0j)
(-1.1001755932843302+0j)
(-1.1017099819931673+0j)
(-1.1013927695348649+0j)
(-1.1015834701537999+0j)
(-1.101258441874672+0j)
(-1.100981555734395+0j)
(-1.101310015424056+0j)
(-1.1002945760415017+0j)
(-1.1013755031809176+0j)
(-1.1009375161081612+0j)
(-1.101062038181845+0j)
(-1.0999863066627007+0j)
(-1.1009460761391938+0j)
(-1.1014403047256447+0j)
(-1.1008237068452598+0j)
(-1.1016807125750518+0j)
(-1.1002127884803603+0j)
(-1.1012131602120179+0j)
(-1.1014598855099917+0j)
(-1.1021635601296493+0j)
(-1.1014587645390892+0j)
(-1.1002750800417331+0j)
(-1.1012031765439374+0j)
(-1.1011196096110156+0j)
(-1.1021318961642668+0j)
(-1.1007407645841552+0j)
(-1.1007515089322637+0j)
(-1.1003862106510331+0j)
(-1.1008883641191067+0j)
(-1.1011763446038427+0j)
(-1.101227317122204+0j)
(-1.1007075194660128+0j)
(-1.100921061633929+0j)
(-1.100452475721455+0j)
(-1.1009269088929734+0j)
(-1.1006746926821669+0j)
(-1.101095396079648+0j)
(-1.1012154062887607+0j)
(-1.101596556478866+0j)
(-1.1015252431924283+0j)
(-1.100652525287286+0j)
(-1.1006652561235328+0j)
(-1.101474583167427+0j)
(-1.1006938595318545+0j)
(-1.1014859730179114+0j)
(-1.1007566986743866+0j)
(-1.101067161068365+0j)
(-1.1006572916445256+0j)
(-1.100785371683084+0j)
(-1.100788604017961+0j)
(-1.1003360278935925+0j)
(-1.1010371829096959+0j)
(-1.1000703245855048+0j)
(-1.1001253290587558+0j)
(-1.0996185787999813+0j)
(-1.1006586677487578+0j)
(-1.1013836755310231+0j)
(-1.1009369985662738+0j)
(-1.1014547345441414+0j)
(-1.101191784995592+0j)
(-1.1015833175120564+0j)
(-1.1017816012789332+0j)
(-1.1003651661579226+0j)
(-1.101460051762704+0j)
(-1.1018873906069158+0j)
(-1.1018188104752578+0j)
(-1.100308338725495+0j)
(-1.1006029183371226+0j)
(-1.1001764356351031+0j)
(-1.101977189587943+0j)
(-1.100631662336361+0j)
(-1.100313135723769+0j)
(-1.10154983627537+0j)
(-1.1020961517792547+0j)
(-1.1008281389822892+0j)
(-1.1009448978250003+0j)
(-1.1018012284971928+0j)
(-1.100994584463806+0j)
(-1.1010641206090968+0j)
(-1.102440786224116+0j)
(-1.1011853485856185+0j)
(-1.1008478257329573+0j)
(-1.1018157417535908+0j)
(-1.1014146550709702+0j)
(-1.1011641240483763+0j)
(-1.1011959463894814+0j)
(-1.1008817956332493+0j)
(-1.101044097218066+0j)
(-1.1007483705517795+0j)
(-1.1018526362292966+0j)
(-1.1004224975238868+0j)
(-1.1005680923504617+0j)
(-1.1005670502470903+0j)
(-1.1008874034838692+0j)
(-1.1008482176000567+0j)
(-1.1011244856987878+0j)
(-1.1018093095174546+0j)
(-1.101564106191016+0j)
(-1.1013924801956325+0j)
(-1.1010601366198367+0j)
(-1.100973048234773+0j)
(-1.100830492827005+0j)
(-1.1009907025111576+0j)
(-1.1001117764375956+0j)
(-1.100969259618017+0j)
(-1.1010771307424152+0j)
(-1.1018852713659513+0j)
(-1.1018489397997775+0j)
(-1.1019150377600941+0j)
(-1.1005791761588863+0j)
(-1.1005995427718267+0j)
(-1.1014039013115369+0j)
(-1.100566496748883+0j)
(-1.1007118699129406+0j)
(-1.1004169968031963+0j)
(-1.1006437271628142+0j)
(-1.1009306528553084+0j)
(-1.1000531707820431+0j)
(-1.1016899993118952+0j)
(-1.1009982086073413+0j)
(-1.100635131420618+0j)
(-1.1011764543343752+0j)
(-1.101679234397927+0j)
(-1.1004717126069503+0j)
(-1.1007896126214465+0j)
(-1.1002549692292396+0j)
(-1.1011999406732658+0j)
(-1.1017072921850308+0j)
(-1.100157006635107+0j)
(-1.1013403302230884+0j)
(-1.1004533789745023+0j)
(-1.100790585268612+0j)
(-1.101249681233648+0j)
(-1.101087497704121+0j)
(-1.1001040116722878+0j)
(-1.1013415138136686+0j)
