Energy
(-0.896037841475523+0j)
(-0.8939122105622287+0j)
(-0.8899199951436461+0j)
(-0.8931026198121412+0j)
(-0.8959390937299321+0j)
(-0.8867887644539021+0j)
(-0.8962603463939944+0j)
(-0.8867810914337123+0j)
(-0.8924693320541572+0j)
(-0.8885791295070797+0j)
(-0.8945236746500687+0j)
(-0.8857848964485717+0j)
(-0.8935288798947401+0j)
(-0.9084813550910349+0j)
(-0.9007709407809338+0j)
(-0.9075121024944147+0j)
(-0.9231853705281098+0j)
(-0.9346064108084082+0j)
(-0.9528634541201889+0j)
(-0.9660960206213481+0j)
(-0.9847094799277615+0j)
(-1.0220073825185063+0j)
(-1.0200300594303084+0j)
(-1.0192305009220246+0j)
(-1.0222693476371654+0j)
(-1.0798561851644017+0j)
(-1.0796643361345164+0j)
(-1.0792052808981971+0j)
(-1.0984107100661593+0j)
(-1.0986802080102944+0j)
(-1.1112771231562257+0j)
(-1.1134836051136037+0j)
(-1.111339168387973+0j)
(-1.1153771140775395+0j)
(-1.1143786416624348+0j)
(-1.1142794604886825+0j)
(-1.1165236244584735+0j)
(-1.1156097368614177+0j)
(-1.118220127625922+0j)
(-1.1165407548862225+0j)
(-1.1153024181570326+0j)
(-1.1139534669850018+0j)
(-1.1174517342135633+0j)
(-1.1170168768883495+0j)
(-1.1148608719308157+0j)
(-1.1157202642287554+0j)
(-1.117350608639276+0j)
(-1.114770920510126+0j)
(-1.1160432144092522+0j)
