Energy
(-0.3491803753512198+0j)
(-0.6332863475301458+0j)
(-0.842109263479474+0j)
(-0.8418587398377233+0j)
(-0.8432935603422851+0j)
(-0.8606466353825082+0j)
(-0.8672255485810672+0j)
(-1.0354526381868534+0j)
(-1.0341979220100423+0j)
(-1.029675483425704+0j)
(-1.0316409895337988+0j)
(-1.0845953750717838+0j)
(-1.0862007606356359+0j)
(-1.084013859027469+0j)
(-1.0870645817081324+0j)
(-1.0890080632974715+0j)
(-1.101558831486574+0j)
(-1.096082684103403+0j)
(-1.1019649435598613+0j)
(-1.1087134614708256+0j)
(-1.1111947637579334+0j)
(-1.115298373764333+0j)
(-1.1155989638408248+0j)
(-1.1133795433376454+0j)
(-1.113660019026542+0j)
(-1.1146094516611547+0j)
(-1.1161293180893264+0j)
(-1.1158144949278077+0j)
(-1.1169788385847341+0j)
(-1.116383183873282+0j)
(-1.1152644699202254+0j)
(-1.1179052193647105+0j)
(-1.1169045843740535+0j)
(-1.115196899035324+0j)
(-1.1166643990614389+0j)
(-1.1158379695114529+0j)
(-1.1163734104071161+0j)
(-1.1169695052172837+0j)
(-1.1164344715675827+0j)
(-1.11625415074256+0j)
(-1.11638107254748+0j)
(-1.117069550115279+0j)
(-1.1173120528489915+0j)
(-1.1175643252030896+0j)
(-1.116272073425911+0j)
(-1.1177924384121294+0j)
(-1.1162675380634952+0j)
(-1.1154898683460335+0j)
(-1.1162533223658042+0j)
(-1.1172761899004608+0j)
(-1.117972311264639+0j)
(-1.116446912472487+0j)
(-1.1160778848680102+0j)
(-1.1174398051173113+0j)
(-1.1154616211897341+0j)
(-1.1175221596651974+0j)
(-1.116726516207242+0j)
(-1.1160460647909707+0j)
(-1.1161313414595853+0j)
(-1.1150498068743473+0j)
(-1.117185108967895+0j)
(-1.116163645011493+0j)
(-1.1141574490733008+0j)
(-1.1154779320790733+0j)
(-1.1171975926275468+0j)
(-1.116668317434695+0j)
(-1.1162977311158713+0j)
(-1.1157596756173067+0j)
(-1.1156648989345588+0j)
(-1.1156750414609795+0j)
(-1.1155942099919463+0j)
(-1.114252503192683+0j)
(-1.11652995841264+0j)
(-1.1161449841818545+0j)
(-1.1166211950209446+0j)
(-1.1172859821992307+0j)
(-1.1165389248837116+0j)
(-1.1161434915926218+0j)
(-1.116480474298136+0j)
(-1.1157892323841219+0j)
(-1.11651153124581+0j)
(-1.1172007581938148+0j)
