Energy
(-0.6791341220732302+0j)
(-0.7260818169668126+0j)
(-0.728265429586076+0j)
(-0.7270741551415618+0j)
(-0.8772768166439563+0j)
(-0.8798483365295664+0j)
(-0.9064146337285686+0j)
(-0.99353701044096+0j)
(-0.9958400643007642+0j)
(-0.9934354274883094+0j)
(-1.0003678423790783+0j)
(-1.0044415414404781+0j)
(-0.9987851546985482+0j)
(-1.0127748297827102+0j)
(-1.0200286896878352+0j)
(-1.0138954762631602+0j)
(-1.0164001433465382+0j)
(-1.0148259330519607+0j)
(-1.0166449301839853+0j)
(-1.0145724705667922+0j)
(-1.0195637550073382+0j)
(-1.0164356956145806+0j)
(-1.0183770690018146+0j)
(-1.0166873019729386+0j)
(-1.0190250356869677+0j)
(-1.016756886973519+0j)
(-1.0176069948129605+0j)
(-1.0139419592199006+0j)
(-1.015165099296594+0j)
(-1.0157586407765933+0j)
(-1.0174866285224209+0j)
(-1.0149231094970252+0j)
(-1.0143948027581458+0j)
(-1.0160445213930096+0j)
(-1.0150176863453098+0j)
(-1.01620271288068+0j)
(-1.0180847660069292+0j)
(-1.0171057405691577+0j)
(-1.016670716657617+0j)
(-1.0225852299045235+0j)
(-1.0181004251279986+0j)
(-1.0177978640459049+0j)
(-1.0110681918930415+0j)
(-1.019750311882451+0j)
(-1.0161862526297945+0j)
(-1.0225629186957157+0j)
(-1.0212301176082983+0j)
(-1.019486958870433+0j)
(-1.0208972478591485+0j)
