Energy
(-0.8402972869633916+0j)
(-0.8370264406903236+0j)
(-0.8374824625319859+0j)
(-0.8482354613293767+0j)
(-0.8513348820287904+0j)
(-0.8607828155726465+0j)
(-0.8812290232288387+0j)
(-0.9487465314098622+0j)
(-0.9860662132650136+0j)
(-0.987753045409195+0j)
(-1.0446442857704485+0j)
(-1.0430242137275139+0j)
(-1.0539256166880546+0j)
(-1.0911166337537728+0j)
(-1.0900305786758402+0j)
(-1.090999929627747+0j)
(-1.0909184166840127+0j)
(-1.0889511899341346+0j)
(-1.0908663688686098+0j)
(-1.0921111211753727+0j)
(-1.0924932180492142+0j)
(-1.0963513304258068+0j)
(-1.0951318960980916+0j)
(-1.0956636778575175+0j)
(-1.0946491802292952+0j)
(-1.0994233408101888+0j)
(-1.099863291834428+0j)
(-1.0987837336126682+0j)
(-1.101074767725267+0j)
(-1.1012312010569547+0j)
(-1.1010085926769109+0j)
(-1.100461899155787+0j)
(-1.100743162445249+0j)
(-1.1014420431222103+0j)
(-1.1015104524184505+0j)
(-1.1012860791810937+0j)
(-1.1023687409528635+0j)
(-1.100923097253924+0j)
(-1.1013476337395136+0j)
(-1.1008583583288747+0j)
(-1.1015133334252534+0j)
(-1.1004277109191392+0j)
(-1.101415265722193+0j)
(-1.1009817252548275+0j)
(-1.1010403532557311+0j)
(-1.1010403532557311+0j)
(-1.101437906674275+0j)
(-1.1015325217240002+0j)
(-1.1009496398671215+0j)
